식약분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드 명칭
421,182605BIJ,655601441,엘리가드주7.5밀리그램(류프로렐린아세트산염)_(10.6mg/1관),한올바이오파마(주),L02AE02,leuprorelin
421,182606BIJ,655601451,엘리가드주22.5밀리그램(류프로렐린아세트산염)_(29.2mg/1관),한올바이오파마(주),L02AE02,leuprorelin
421,182608BIJ,655601471,엘리가드주45밀리그램(류프로렐린아세트산염)_(59.2mg/1관),한올바이오파마(주),L02AE02,leuprorelin
421,182611BIJ,696300481,루프린디피에스주22.5밀리그램(류프로렐린아세트산염)_(22.5mg/1관),한국다케다제약(주),L02AE02,leuprorelin
421,189902BIJ,52500021,메그발주50밀리그램(멜팔란염산염)_(56mg/1병),(주)에이스파마,L01AA03,melphalan
421,189902BIJ,74300011,멜스팔주50밀리그램(멜팔란염산염)_(55.97mg/1병),(주)에이치오팜,L01AA03,melphalan
421,192142BIJ,648902971,화이자메토트렉세이트주1g_(1g/10mL),한국화이자제약(주),L01BA01,methotrexate
421,192143BIJ,648902991,화이자메토트렉세이트주5g_(5g/50mL),한국화이자제약(주),L01BA01,methotrexate
421,192139BIJ,644305914,유니트렉세이트주25mg/ml(메토트렉세이트)(수출명:PterinInj)_(50mg/2mL),한국유나이티드제약(주),L01BA01,methotrexate
421,192139BIJ,648903011,화이자메토트렉세이트주25mg/mL_(50mg/2mL),한국화이자제약(주),L01BA01,methotrexate
421,192139BIJ,642101491,유한메토트렉세이트주사액25밀리그람/밀리리터_(50mg/2mL),(주)유한양행,L01BA01,methotrexate
421,192139BIJ,644901641,엠티엑스주(메토트렉세이트)_(50mg/2mL),제이더블유중외제약(주),L01BA01,methotrexate
421,192141BIJ,648903013,화이자메토트렉세이트주25mg/mL_(0.5g/20mL),한국화이자제약(주),L01BA01,methotrexate
421,192141BIJ,644901631,엠티엑스주(메토트렉세이트)_(0.5g/20mL),제이더블유중외제약(주),L01BA01,methotrexate
421,192141BIJ,642101501,유한메토트렉세이트주사액25밀리그람/밀리리터_(0.5g/20mL),(주)유한양행,L01BA01,methotrexate
421,196530BIJ,658600411,미트론주(미톡산트론염산염)_(23.3mg/10mL),이연제약(주),L01DB07,mitoxantrone
421,198001BIJ,52500051,아테파주15밀리그램(티오테파)_(15mg/1병),(주)에이스파마,L01AC01,thiotepa
421,198001BIJ,59900031,티오스팔피주15밀리그램(티오테파_(15mg/1병),(주)동인제약,L01AC01,thiotepa
421,198001BIJ,664000261,테파디나주15mg(치오테파),한국희귀의약품센터,L01AC01,thiotepa
421,198003BIJ,52500061,아테파주100밀리그램(티오테파)_(0.1g/1병),(주)에이스파마,L01AC01,thiotepa
421,198003BIJ,59900041,티오스팔피주100밀리그램(티오테파)_(0.1g/1병),(주)동인제약,L01AC01,thiotepa
421,198003BIJ,664000271,테파디나주100mg(치오테파),한국희귀의약품센터,L01AC01,thiotepa
421,205830BIJ,641903081,옥살리틴주5밀리그램/밀리리터(옥살리플라틴)_(50mg/10mL),(주)보령,L01XA03,oxaliplatin
421,205830BIJ,658602481,옥스플라틴주5밀리그램/밀리리터(옥살리플라틴)_(50mg/10mL),이연제약(주),L01XA03,oxaliplatin
421,205830BIJ,652000371,엘록사틴주5밀리그램/밀리리터(옥살리플라틴)_(50mg/10mL),(주)사노피-아벤티스코리아,L01XA03,oxaliplatin
421,205830BIJ,642102941,옥사플라주5밀리그램/밀리리터(옥살리플라틴)_(50mg/10mL),(주)유한양행,L01XA03,oxaliplatin
421,205830BIJ,643307351,벨록사액상주5mg/mL(옥살리플라틴)_(50mg/10mL),(주)종근당,L01XA03,oxaliplatin
421,205830BIJ,641802441,옥사플린주50밀리그램(옥살리플라틴)_(50mg/1병),광동제약(주),L01XA03,oxaliplatin
421,205830BIJ,643504131,리프라틴주5밀리그램/밀리리터(옥살리플라틴)_(50mg/10mL),한미약품(주),L01XA03,oxaliplatin
421,205830BIJ,648502811,오엑스피주(옥살리플라틴)_(50mg/1병),신풍제약(주),L01XA03,oxaliplatin
421,205830BIJ,622700371,넥사틴주5밀리그람/밀리리터(옥살리플라틴)_(50mg/10mL),(주)삼양홀딩스,L01XA03,oxaliplatin
421,205834BIJ,641903091,옥살리틴주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),(주)보령,L01XA03,oxaliplatin
421,205834BIJ,641803771,옥사플린주100밀리그램(옥살리플라틴)_(0.1g/1병),광동제약(주),L01XA03,oxaliplatin
421,205834BIJ,648502821,오엑스피주100밀리그램(옥살리플라틴)_(0.1g/1병),신풍제약(주),L01XA03,oxaliplatin
421,205834BIJ,652000381,엘록사틴주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),(주)사노피-아벤티스코리아,L01XA03,oxaliplatin
421,205834BIJ,658602491,옥스플라틴주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),이연제약(주),L01XA03,oxaliplatin
421,205834BIJ,622700381,넥사틴주5밀리그람/밀리리터(옥살리플라틴)_(0.1g/20mL),(주)삼양홀딩스,L01XA03,oxaliplatin
421,205834BIJ,643504321,리프라틴주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),한미약품(주),L01XA03,oxaliplatin
421,205834BIJ,643307361,벨록사액상주5mg/mL(옥살리플라틴)_(0.1g/20mL),(주)종근당,L01XA03,oxaliplatin
421,205834BIJ,642102951,옥사플라주5밀리그램/밀리리터(옥살리플라틴)_(0.1g/20mL),(주)유한양행,L01XA03,oxaliplatin
421,205803BIJ,641904461,옥살리틴주5밀리그램/밀리리터(옥살리플라틴)_(0.15g/30mL),(주)보령,L01XA03,oxaliplatin
421,205803BIJ,643508211,리프라틴주5밀리그램/밀리리터(옥살리플라틴)_(0.15g/30mL),한미약품(주),L01XA03,oxaliplatin
421,205803BIJ,648504561,오엑스피주5밀리그램/밀리리터(옥살리플라틴)_(0.15g/30mL),신풍제약(주),L01XA03,oxaliplatin
421,207830BIJ,648902961,안자탁스주(파클리탁셀)_(30mg/5mL),한국화이자제약(주),L01CD01,paclitaxel
421,207830BIJ,643503191,팍셀주(파클리탁셀)_(30mg/5mL),한미약품(주),L01CD01,paclitaxel
421,207830BIJ,644900461,네오탁스주(파클리탁셀)_(30mg/5mL),제이더블유중외제약(주),L01CD01,paclitaxel
421,207830BIJ,641908091,탁솔주(파클리탁셀)_(30mg/5mL),(주)보령,L01CD01,paclitaxel
421,207830BIJ,622700051,제넥솔주(파클리탁셀)_(30mg/5mL),(주)삼양홀딩스,L01CD01,paclitaxel
421,207830BIJ,622700111,제넥솔피엠주(파클리탁셀)_(30mg/1병),(주)삼양홀딩스,L01CD01,paclitaxel
421,207830BIJ,648503851,파덱솔주(파클리탁셀)_(30mg/5mL),신풍제약(주),L01CD01,paclitaxel
421,207831BIJ,643503201,팍셀주(파클리탁셀)_(0.1g/16.7mL),한미약품(주),L01CD01,paclitaxel
421,207831BIJ,622700061,제넥솔주(파클리탁셀)_(0.1g/16.7mL),(주)삼양홀딩스,L01CD01,paclitaxel
421,207831BIJ,622700121,제넥솔피엠주100밀리그람(파클리탁셀)_(0.1g/1병),(주)삼양홀딩스,L01CD01,paclitaxel
421,207831BIJ,648503861,파덱솔주(파클리탁셀)_(0.1g/16.67mL),신풍제약(주),L01CD01,paclitaxel
421,207831BIJ,644900471,네오탁스주(파클리탁셀)_(0.1g/16.7mL),제이더블유중외제약(주),L01CD01,paclitaxel
421,207832BIJ,648902963,안자탁스주(파클리탁셀)_(0.15g/25mL),한국화이자제약(주),L01CD01,paclitaxel
421,207832BIJ,643503211,팍셀주(파클리탁셀)_(0.15g/25mL),한미약품(주),L01CD01,paclitaxel
421,207833BIJ,648503871,파덱솔주(파클리탁셀)_(0.2g/33.33mL),신풍제약(주),L01CD01,paclitaxel
421,207835BIJ,648902964,안자탁스주(파클리탁셀)_(0.3g/50mL),한국화이자제약(주),L01CD01,paclitaxel
421,207835BIJ,648503881,파덱솔주(파클리탁셀)_(0.3g/50mL),신풍제약(주),L01CD01,paclitaxel
421,241901BIJ,644308261,토포칸주(토포테칸염산염)_(4.49mg/1병),한국유나이티드제약(주),L01CE01,topotecan
421,241901BIJ,653602791,하이캄틴주4밀리그램(토포테칸염산염)_(4.49mg/1병),한국노바티스(주),L01CE01,topotecan
421,242830BIJ,645001361,허셉틴피하주사600밀리그램(트라스투주맙)_(0.6g/5mL),(주)한국로슈,L01FD01,trastuzumab
421,242801BIJ,51500071,삼페넷주440밀리그램(트라스투주맙)_(0.44g/1병),삼성바이오에피스(주),L01FD01,trastuzumab
421,242801BIJ,623800041,"허쥬마주440mg(트라스투주맙)(단클론항체, 유전자재조합)_(0.44g/1병)",(주)셀트리온,L01FD01,trastuzumab
421,242802BIJ,51500031,삼페넷주150밀리그램(트라스투주맙)_(0.15g/1병),삼성바이오에피스(주),L01FD01,trastuzumab
421,242802BIJ,623800031,"허쥬마주150mg(트라스투주맙)(단클론항체, 유전자재조합)_(0.15g/1병)",(주)셀트리온,L01FD01,trastuzumab
421,242802BIJ,645000611,"허셉틴주150밀리그람(트라스투주맙)(단클론항체,유전자재조합)_(0.15g/1병)",(주)한국로슈,L01FD01,trastuzumab
421,244930BIJ,652500031,데카펩틸주0.1밀리그램(트립토렐린아세트산염)_(0.105mg/1mL),한국페링제약(주),L02AE04,triptorelin
421,244902BIJ,681400031,디페렐린피알3.75밀리그람주(초산트립토렐린)_(3.75mg/1병),입센코리아(주),L02AE04,triptorelin
421,244902BIJ,652500021,데카펩틸-데포(트립토렐린아세트산염)_(4.12mg/1관),한국페링제약(주),L02AE04,triptorelin
421,247830BIJ,644301321,벨바스틴주(빈블라스틴황산염)_(10mg/1병),한국유나이티드제약(주),L01CA01,vinblastine
421,248030BIJ,658600481,빈크란주(빈크리스틴황산염)_(1mg/1병),이연제약(주),L01CA02,vincristine
421,248030BIJ,648902981,화이자빈크리스틴황산염주1mg/mL_(1mg/1mL),한국화이자제약(주),L01CA02,vincristine
421,248031BIJ,648903111,화이자빈크리스틴황산염주1mg/mL_(2mg/2mL),한국화이자제약(주),L01CA02,vincristine
421,248230BIJ,642200051,나벨빈주(비노렐빈타르타르산염)_(13.85mg/1mL),부광약품(주),L01CA04,vinorelbine
421,248231BIJ,642200071,나벨빈주(비노렐빈타르타르산염)_(69.25mg/5mL),부광약품(주),L01CA04,vinorelbine
421,422630BIJ,623800061,"트룩시마주(리툭시맙)(단클론항체,유전자재조합)_(0.1g/10mL)",(주)셀트리온,L01FA01,rituximab
421,422630BIJ,645000221,"맙테라주(리툭시맙)(단클론항체,유전자재조합)_(0.1g/10mL)",(주)한국로슈,L01FA01,rituximab
421,422631BIJ,623800051,"트룩시마주(리툭시맙)(단클론항체,유전자재조합)_(0.5g/50mL)",(주)셀트리온,L01FA01,rituximab
421,422631BIJ,645000231,"맙테라주(리툭시맙)(단클론항체,유전자재조합)_(0.5g/50mL)",(주)한국로슈,L01FA01,rituximab
421,422603BIJ,645001381,맙테라피하주사(리툭시맙)(유전자재조합)_(1.4g/11.7mL),(주)한국로슈,L01FA01,rituximab
421,452801BIJ,643303471,캄토벨주(벨로테칸(CKD-602))_(2mg/1병),(주)종근당,L01CE04,belotecan
421,463301BIJ,52500011,보테벨주3.5밀리그램(보르테조밉삼합체)_(3.3mg/1병),(주)에이스파마,L01XG01,bortezomib
421,463301BIJ,643306901,테조벨주(보르테조밉삼합체)_(3.3mg/1병),(주)종근당,L01XG01,bortezomib
421,463301BIJ,646900441,벨케이드주(보르테조밉삼합체)_(3.3mg/1병),(주)한국얀센,L01XG01,bortezomib
421,463301BIJ,641906311,벨킨주3.5밀리그램(보르테조밉삼합체)_(3.3mg/1병),(주)보령,L01XG01,bortezomib
421,463301BIJ,622700891,프로테조밉주(보르테조밉삼합체)_(3.3mg/1병),(주)삼양홀딩스,L01XG01,bortezomib
421,463302BIJ,622700961,프로테조밉주2.5밀리그램(보르테조밉삼합체)_(2.38mg/1병),(주)삼양홀딩스,L01XG01,bortezomib
421,463302BIJ,641906331,벨킨주2.5밀리그램(보르테조밉삼합체)_(2.4mg/1병),(주)보령,L01XG01,bortezomib
421,467501BIJ,681400041,디페렐린피알주11.25밀리그람(파모산트립토렐린)_(14.58mg/1병),입센코리아(주),L02AE04,triptorelin
421,467502BIJ,681400141,디페렐린에스알주22.5밀리그램(트립토렐린파모산염)_(31mg/1병),입센코리아(주),L02AE04,triptorelin
421,481230BIJ,642904461,알지크주사100밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.1208g/1병),일동제약(주),L01BA04,pemetrexed
421,481230BIJ,640006881,펨타주25밀리그램/밀리리터(페메트렉시드이나트륨2.5수화물)_(0.12084g/4mL),에이치케이이노엔(주),L01BA04,pemetrexed
421,481230BIJ,642507191,메인타주100밀리그램(페메트렉시드이나트륨2.5수화물)_(0.1208g/1병),동아에스티(주),L01BA04,pemetrexed
421,481230BIJ,641908081,알림타주100밀리그램(페메트렉시드이나트륨칠수화물)_(0.1398g/1병),(주)보령,L01BA04,pemetrexed
421,481231BIJ,670500791,알림시드주500밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.6041g/1병),(주)보령바이오파마,L01BA04,pemetrexed
421,481231BIJ,641805311,페림타주500밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.6041g/1병),광동제약(주),L01BA04,pemetrexed
421,481231BIJ,642904471,알지크주사500밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.6041g/1병),일동제약(주),L01BA04,pemetrexed
421,481231BIJ,643307261,페메신액상주25밀리그램/밀리리터(페메트렉시드이나트륨염2.5수화물)_(0.60411g/20mL),(주)종근당,L01BA04,pemetrexed
421,481231BIJ,643306351,페메신주500밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.6041g/1병),(주)종근당,L01BA04,pemetrexed
421,481231BIJ,640006911,펨타주25밀리그램/밀리리터(페메트렉시드이나트륨2.5수화물)_(0.6042g/20mL),에이치케이이노엔(주),L01BA04,pemetrexed
421,481231BIJ,642506871,메인타주500밀리그램(페메트렉시드이나트륨2.5수화물)_(0.6041g/1병),동아에스티(주),L01BA04,pemetrexed
421,481231BIJ,641908071,알림타주500밀리그램(페메트렉시드이나트륨칠수화물)_(0.69895g/1병),(주)보령,L01BA04,pemetrexed
421,481232BIJ,622700711,페메드에스주(페메트렉시드이나트륨염2.5수화물)_(1.2082g/40mL),(주)삼양홀딩스,L01BA04,pemetrexed
421,481235BIJ,670500811,알림시드주800밀리그램(페메트렉시드이나트륨2.5수화물)_(0.96656g/1병),(주)보령바이오파마,L01BA04,pemetrexed
421,481234BIJ,642507251,메인타주사액800밀리그램(페메트렉시드이나트륨2.5수화물)_(0.96656g/1병),동아에스티(주),L01BA04,pemetrexed
421,481239BIJ,642507491,메인타주사액100밀리그램(페메트렉시드이나트륨2.5수화물)_(0.12082g/2mL),동아에스티(주),L01BA04,pemetrexed
421,481203BIJ,643306881,페메신주300밀리그램(페메트렉시드이나트륨염2.5수화물)_(0.36247g/1병),(주)종근당,L01BA04,pemetrexed
421,481203BIJ,642506881,메인타주300밀리그램(페메트렉시드이나트륨2.5수화물)_(0.3625g/1병),동아에스티(주),L01BA04,pemetrexed
421,484301BIJ,641906761,비자다킨주(아자시티딘)_(0.1g/1병),(주)보령,L01BC07,azacitidine
421,484301BIJ,622701071,아자리드주100밀리그램(아자시티딘)_(0.1g/1병),(주)삼양홀딩스,L01BC07,azacitidine
421,484301BIJ,691800031,비다자주100밀리그램(아자시티딘)_(0.1g/1병),세엘진(유),L01BC07,azacitidine
421,484302BIJ,622701041,아자리드주150밀리그램(아자시티딘)_(0.15g/1병),(주)삼양홀딩스,L01BC07,azacitidine
421,495601BIJ,641906741,데비킨주(데시타빈)_(50mg/1병),(주)보령,L01BC08,decitabine
421,495601BIJ,646901301,다코젠주(데시타빈)_(50mg/1병),(주)한국얀센,L01BC08,decitabine
421,495602BIJ,622701061,데시리드주40밀리그램(데시타빈)_(40mg/1병),(주)삼양홀딩스,L01BC08,decitabine
421,503701BIJ,691800091,아브락산주(파클리탁셀)_(0.1g/1병),세엘진(유),L01CD01,paclitaxel
421,554330BIJ,51500081,온베브지주(베바시주맙)_(0.1g/4mL),삼성바이오에피스(주),L01FG01,bevacizumab
421,554330BIJ,652607101,아림시스주(베바시주맙)_(0.1g/4mL),알보젠코리아(주),L01FG01,bevacizumab
421,554330BIJ,623800181,"베그젤마주(베바시주맙)(단클론항체,유전자재조합)_(0.1g/4mL)",(주)셀트리온,L01FG01,bevacizumab
421,554330BIJ,645000361,아바스틴주(베바시주맙)_(0.1g/4mL),(주)한국로슈,L01FG01,bevacizumab
421,554331BIJ,51500082,온베브지주(베바시주맙)_(0.4g/16mL),삼성바이오에피스(주),L01FG01,bevacizumab
421,554331BIJ,652607111,아림시스주(베바시주맙)_(0.4g/16mL),알보젠코리아(주),L01FG01,bevacizumab
421,554331BIJ,623800191,"베그젤마주(베바시주맙)(단클론항체,유전자재조합)_(0.4g/16mL)",(주)셀트리온,L01FG01,bevacizumab
421,554331BIJ,645000671,아바스틴주(베바시주맙)_(0.4g/16mL),(주)한국로슈,L01FG01,bevacizumab
421,556430BIJ,661700551,얼비툭스주 5mg/mL (세툭시맙)_(0.1g/20mL),머크(주),L01FE01,cetuximab
421,568230BIJ,648902371,토리셀주(템시롤리무스)_(30mg/1.2mL),한국화이자제약(주),L01EG01,temsirolimus
421,568931BIJ,641907852,풀베트주(풀베스트란트)_(0.5g/1팩(5mL*2관)),(주)보령,L02BA03,fulvestrant
421,568931BIJ,650700552,파슬로덱스주(풀베스트란트)_(0.5g/1팩(5mL*2관)),한국아스트라제네카(주),L02BA03,fulvestrant
421,588430BIJ,52900081,아시트리주(삼산화비소)_(10mg/10mL),제이텍바이오팜,L01XX27,arsenic trioxide
421,588430BIJ,679700231,트리세녹스주(삼산화비소)_(10mg/10mL),리퓨어헬스케어(주),L01XX27,arsenic trioxide
421,588431BIJ,679700501,트리세녹스주2mg/mL(삼산화비소)(바이알)_(12mg/6mL),리퓨어헬스케어(주),L01XX27,arsenic trioxide
421,613901BIJ,652000901,제브타나주(카바지탁셀아세톤용매화물)_(64.2mg/1.5mL),(주)사노피-아벤티스코리아,L01CD04,cabazitaxel
421,614330BIJ,652001261,에볼트라주(클로파라빈)_(20mg/20mL),(주)사노피-아벤티스코리아,L01BB06,clofarabine
421,614601BIJ,622701151,벤다리드주25밀리그램(벤다무스틴염산염수화물)_(26.1mg/1병),(주)삼양홀딩스,L01AA09,bendamustine
421,614601BIJ,641907721,벤코드주25밀리그램(벤다무스틴염산염)_(25mg/1병),(주)보령,L01AA09,bendamustine
421,614602BIJ,622701141,벤다리드주100밀리그램(벤다무스틴염산염수화물)_(0.1045g/1병),(주)삼양홀딩스,L01AA09,bendamustine
421,614602BIJ,641907731,벤코드주100밀리그램(벤다무스틴염산염)_(0.1g/1병),(주)보령,L01AA09,bendamustine
421,621330BIJ,621100031,할라벤주(에리불린메실산염)_(1mg/2mL),한국에자이(주),L01XX41,eribulin
421,624401BIJ,652500341,퍼마곤주80밀리그램(데가렐릭스)_(88.2mg/1병),한국페링제약(주),L02BX02,degarelix
421,624402BIJ,652500352,퍼마곤주120밀리그램(데가렐릭스)_(0.128g/1병),한국페링제약(주),L02BX02,degarelix
421,624501BIJ,696300191,애드세트리스주(브렌툭시맙베도틴)_(50mg/1병),한국다케다제약(주),L01FX05,brentuximab vedotin
421,624601BIJ,645001321,퍼제타주(퍼투주맙)_(0.42g/14mL),(주)한국로슈,L01FD02,pertuzumab
421,626001BIJ,645001331,캐싸일라주100밀리그램(트라스투주맙엠탄신)_(0.106g/1병),(주)한국로슈,L01FD03,trastuzumab emtansine
421,626002BIJ,645001341,캐싸일라주160밀리그램(트라스투주맙엠탄신)_(0.171g/1병),(주)한국로슈,L01FD03,trastuzumab emtansine
421,628901BIJ,645001371,"가싸이바주(오비누투주맙,유전자재조합)_(1g/40mL)",(주)한국로슈,L01FA03,obinutuzumab
421,633330BIJ,658700641,"여보이주50밀리그램/10밀리리터(이필리무맙,유전자재조합)_(50mg/10mL)",(유)한국비엠에스제약,L01FX04,ipilimumab
421,633331BIJ,658700631,"여보이주200밀리그램/40밀리리터(이필리무맙,유전자재조합)_(0.2g/40mL)",(유)한국비엠에스제약,L01FX04,ipilimumab
421,638401BIJ,50400011,"옵디보주100mg(니볼루맙,유전자재조합)_(0.1g/10mL)",한국오노약품공업(주),L01FF01,nivolumab
421,638402BIJ,50400021,"옵디보주20mg(니볼루맙,유전자재조합)_(20mg/2mL)",한국오노약품공업(주),L01FF01,nivolumab
421,638403BIJ,50400031,"옵디보주240mg(니볼루맙,유전자재조합)_(0.24g/24mL)",한국오노약품공업주식회사,L01FF01,nivolumab
421,639001BIJ,655501901,"키트루다주(펨브롤리주맙,유전자재조합)_(0.1g/4mL)",한국엠에스디(유),L01FF02,pembrolizumab
421,639301BIJ,670801011,"사이람자주10밀리그램/밀리리터(라무시루맙,유전자재조합)_(0.1g/10mL)",한국릴리(유),L01FG02,ramucirumab
421,639302BIJ,670801021,"사이람자주10밀리그램/밀리리터(라무시루맙,유전자재조합)_(0.5g/50mL)",한국릴리(유),L01FG02,ramucirumab
421,647701BIJ,52300031,"블린사이토주35마이크로그램(블리나투모맙, 유전자재조합)_(38.5μg/1병)",암젠코리아유한회사,L01FX07,blinatumomab
421,647801BIJ,52300081,키프롤리스주60밀리그램(카르필조밉)_(61.8mg/1병),암젠코리아유한회사,L01XG02,carfilzomib
421,647802BIJ,52300071,키프롤리스주30밀리그램(카르필조밉)_(32mg/1병),암젠코리아유한회사,L01XG02,carfilzomib
421,647901BIJ,77600011,"실반트주100밀리그램(실툭시맙, 유전자재조합)_(0.1g/1병)",(주)레코르다티코리아,L04AC11,siltuximab
421,647902BIJ,77600021,"실반트주400밀리그램(실툭시맙, 유전자재조합)_(0.4g/1병)",(주)레코르다티코리아,L04AC11,siltuximab
421,657701BIJ,645001441,티쎈트릭주(아테졸리주맙)_(1.2g/20mL),(주)한국로슈,L01FF05,atezolizumab
421,658801BIJ,652000931,잘트랩주25mg/mL(애플리버셉트)_(0.1g/4mL),(주)사노피-아벤티스코리아,L01XX44,aflibercept
421,658802BIJ,652000941,잘트랩주25mg/mL(애플리버셉트)_(0.2g/8mL),(주)사노피-아벤티스코리아,L01XX44,aflibercept
421,666002BIJ,676300141,오니바이드주(나노리포좀이리노테칸)_(43.3mg/10mL),한국세르비에(주),L01CE02,irinotecan
421,667101BIJ,646902211,다잘렉스주(다라투무맙)_(0.1g/5mL),(주)한국얀센,L01FC01,daratumumab
421,667102BIJ,646902221,다잘렉스주(다라투무맙)_(0.4g/20mL),(주)한국얀센,L01FC01,daratumumab
421,676501BIJ,648903421,베스폰사주(이노투주맙오조가마이신)_(1mg/1병),한국화이자제약(주),L01FB01,inotuzumab ozogamicin
421,676901BIJ,650701071,임핀지주(더발루맙)_(0.12g/2.4mL),한국아스트라제네카(주),L01FF03,durvalumab
421,676902BIJ,650701081,임핀지주(더발루맙)_(0.5g/10mL),한국아스트라제네카(주),L01FF03,durvalumab
421,678801BIJ,661700691,바벤시오주(아벨루맙)_(0.2g/10mL),머크(주),L01FF04,avelumab
421,706201BIJ,653603381,킴리아주(티사젠렉류셀),한국노바티스(주),L01XL04,tisagenlecleucel
421,713401BIJ,666300411,포텔리지오주20밀리그램(모가물리주맙)_(20mg/1병),한국쿄와기린(주),L01FX09,mogamulizumab
421,713601BIJ,680900301,엔허투주100mg(트라스투주맙데룩스테칸)_(0.107g/1병),한국다이이찌산쿄(주),L01FD04,trastuzumab deruxtecan
421,716601BIJ,650003271,젬퍼리주(도스탈리맙)_(0.5g/1병),(주)글락소스미스클라인,L01FF07,dostarlimab
429,114301BIJ,655501211,온코타이스주(비씨지StrainTice)_(12.5mg/1병),한국엠에스디(유),L03AX03,BCG vaccine
431,188801BIJ,656900851,테크네엠디피키트주사(메드론산)_(7.5mg/1병),새한산업(주),V09BA02,technetium (99mTc) medronic acid
431,368401BIJ,685100010,유니텍과테크네튬산나트륨(99mTc)주사액제너레이터,(주)삼영유니텍,V09FX01,technetium (99mTc) pertechnetate
431,368401BIJ,656903110,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),새한산업(주),V09FX01,technetium (99mTc) pertechnetate
431,368401BIJ,656900510,울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),새한산업(주),V09FX01,technetium (99mTc) pertechnetate
431,368401BIJ,662900080,테크네라이트제너레이터(과테크네튬산나트륨(99mcTc)주사액제너레이터),(주)부경에스엠,V09FX01,technetium (99mTc) pertechnetate
431,368401BIJ,629900010,엔바이로과테크네튬산나트륨(99mTc)주사액제너레이터,(주)엔바이로코리아,V09FX01,technetium (99mTc) pertechnetate
431,368401BIJ,687000230,폴테크넷과테크네튬산나트륨(99mTc)주사액제너레이터,(주)약진이메딕스,V09FX01,technetium (99mTc) pertechnetate
431,368501BIJ,656900020,다이이치염화탈륨(201TI)주사액,새한산업(주),V09GX01,thallium (201Tl) chloride
431,368501BIJ,692900010,한국원자력의학원염화탈륨(TI-201)주사액,한국원자력의학원,V09GX01,thallium (201Tl) chloride
431,368628BIJ,692900030,원자력의학원요오드화나트륨(123Ⅰ)주사액,한국원자력의학원,V09FX02,sodium iodide (123I)
431,368701BIJ,656900051,마이오뷰주사(설포살리실산테트로포스민)_(0.49mg/1병),새한산업(주),V09GA02,technetium (99mTc) tetrofosmin
431,368901BIJ,656900471,스타빌라이지드세레텍주(엑사메타짐)_(0.5mg/1병),새한산업(주),V09AA01,technetium (99mTc) exametazime
431,369000BIJ,662900010,뉴롤라이트_(1병),(주)부경에스엠,V09AA,Technetium (99mTc) compounds
431,369101BIJ,656904862,스테미시스주(테트라키스(2-메톡시이소부틸이소니트릴)구리(I)테트라플루오로보레이트)_(1mg/1병),새한산업,V09GA01,technetium (99mTc) sestamibi
431,369101BIJ,55800051,셀비온세스타미비주(테트라키스(2-메톡시이소부틸이소니트릴)구리(I)테트라플루오로보레이트)_(1mg/1병),(주)셀비온,V09GA01,technetium (99mTc) sestamibi
431,369101BIJ,662900074,카디올라이트(테트라키스(2-메톡시이소부틸이소니트릴)구리(Ⅰ)테트라플루오로보레이트)_(1mg/1병),(주)부경에스엠,V09GA01,technetium (99mTc) sestamibi
431,369401BIJ,656900761,테크네디엠에스에이키트주사(디메르캅토숙신산)_(1.4mg/1병),새한산업(주),V09CA02,technetium (99mTc) succimer
431,369403BIJ,656900783,테크네스캔디엠에스에이주(디메르캅토숙신산)_(1.2mg/1병),새한산업(주),V09CA02,technetium (99mTc) succimer
431,369501BIJ,656900771,테크네디티피에이키트주사(펜테트산)_(20mg/1병),새한산업(주),V09CA01,technetium (99mTc) pentetic acid
431,369503BIJ,656900793,테크네스캔디티피에이주(펜테트산)_(20.8mg/1병),새한산업(주),V09CA01,technetium (99mTc) pentetic acid
431,369601BIJ,656900813,테크네스캔매그3주(베티아티드)_(1mg/1팩),새한산업(주),V09CX,Other renal system diagnostic radiopharmaceuticals
431,369901BIJ,656900871,테크네피로인산키트주사(피로인산나트륨)_(20mg/1병),새한산업(주),V09BA03,technetium (99mTc) pyrophosphate
431,370002BIJ,656900881,테크네피친산키트주사(피친산나트륨)_(2.9mg/1병),새한산업(주),V09DB07,technetium (99mTc) phytate
431,382301BIJ,656900823,테크네스캔에치디피주(옥시드론산나트륨)_(3mg/1병),새한산업(주),V09BA01,technetium (99mTc) oxidronic acid
431,418700BIJ,656900502,옥트레오스캔주사(인듐펜테트레오티드(111In)주사액)_(3.3mCi),새한산업(주),V09IB01,indium (111In) pentetreotide
