product_code,product_name,comp,cancel,appr_date,std_code,atc,ing_en,e_code,raw_material,appr_type,atc_1,atc_2,atc_3,atc_4
202300670,콜드엔정,(주)대웅제약,정상,2023-02-23,"8806416078303,8806416078310",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate,202300670.0,완제의약품,신고,R,R05,R05X,R05X
202300200,콜드원에프캡슐,원광제약(주),정상,2023-01-11,"8806626012906,8806626012913",R05X,Pueraria Root/Licorice/Ginger/Cinnamon Bark/Jujube/Ephedra Herb/Peony Root/Acetaminophen/Ascorbic Acid/Riboflavin/Benfotiamine,202300200.0,완제의약품,신고,R,R05,R05X,R05X
201901541,콜드윈시럽,(주)씨엠지제약,정상,2019-03-13,"8806486037408,8806486037415,8806486037422",R05X,Acetaminophen/DL-Methylephedrine Hydrochloride/Guaifenesin/Diphenhydramine Hydrochloride,201901541.0,완제의약품,신고,R,R05,R05X,R05X
202300014,콜드킴정,(주)킴스제약,정상,2023-01-02,"8800596007207,8800596007214,8800596007221",R05X,Acetaminophen/Ephedrine Hydrochloride/Anhydrous Caffeine,,완제의약품,신고,R,R05,R05X,R05X
202107846,콜드팡시럽,코오롱제약(주),정상,2021-12-08,"8806703047821,8806703047814,8806703047807",R05X,Acetaminophen/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Anhydrous Caffeine/Guaifenesin/Tipepidine Citrate,202107846.0,완제의약품,신고,R,R05,R05X,R05X
202303363,콜드팡코프시럽,코오롱제약(주),정상,2023-12-19,"8806703049108,8806703049115,8806703049122",R05X,Acetaminophen/Anhydrous Caffeine/Guaifenesin/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate,,완제의약품,신고,R,R05,R05X,R05X
201801146,콜드패드정(수출용)(수출명 : Coldfed Tab.),(주)넥스팜코리아,정상,2018-03-13,"8806625039218,8806625039201",R01BA53,Chlorpheniramine Maleate/Phenylephrine Hydrochloride,,완제의약품,신고,R,R01,R01B,R01BA
201706150,콜드페드시럽(수출용),(주)한국파마,정상,2017-07-24,"8806530059516,8806530059509",R05X,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Thiamine Nitrate/Riboflavin,,완제의약품,신고,R,R05,R05X,R05X
201708199,콜드펜노즈연질캡슐,동국제약(주),정상,2017-11-30,"8806534039309,8806534039316",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Triprolidine Hydrochloride Hydrate,201708199.0,완제의약품,신고,R,R05,R05X,R05X
201708198,콜드펜연질캡슐,동국제약(주),정상,2017-11-30,"8806534039415,8806534039408",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Triprolidine Hydrochloride Hydrate,201708198.0,완제의약품,신고,R,R05,R05X,R05X
201708197,콜드펜코프연질캡슐,동국제약(주),정상,2017-11-30,"8806534039514,8806534039507",R05X,Acetaminophen/Guaifenesin/Noscapine Hydrochloride Hydrate/Dextromethorphan Hydrobromide Hydrate/Triprolidine Hydrochloride Hydrate,201708197.0,완제의약품,신고,R,R05,R05X,R05X
202102406,콜드프리키드시럽(수출용),(주)퍼슨,정상,2021-03-17,"8806574017503,8806574017510",R05X,Acetaminophen/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Guaifenesin/Thiamine Nitrate/Riboflavin,,완제의약품,신고,R,R05,R05X,R05X
201401660,콜락연질캡슐,(주)유유제약,정상,2014-04-08,"8806445021103,8806445021110,8806445021127",R05FA02,DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Guaifenesin/Dextromethorphan Hydrobromide Hydrate,201401660.0,완제의약품,신고,R,R05,R05F,R05FA
200403327,콜레논연질캡슐(수출명 : Dreamway Soft Capsule),알보젠코리아(주),정상,2004-06-03,"8806526044700,8806559024007,8806526044717,8806559024014,8806526044724,8806559024021",C10B,Safflower Oil/Tocopherol Acetate/Pyridoxine Hydrochloride,200403327.0,완제의약품,신고,C,C10,C10B,C10B
200403873,콜레스텐연질캡슐,대한뉴팜(주),정상,2004-03-02,"8806699037707,8806699037714,8806699037721,8806699037738,8806699037745",C10B,Safflower Oil/Tocopherol Acetate/Pyridoxine Hydrochloride,200403873.0,완제의약품,신고,C,C10,C10B,C10B
201508488,콜로덤에스액,고려제약(주),정상,2015-12-29,"8806428028501,8806428028518",D11AF,Salicylic Acid/Lactic Acid,201508488.0,완제의약품,허가,D,D11,D11A,D11AF
201804925,콜로브론캡슐,정우신약(주),정상,2018-12-05,"8806942058008,8806942058015,8806942058022",R05CB10,Acetylcysteine/Chlorpheniramine Maleate,201804925.0,완제의약품,신고,R,R05,R05C,R05CB
202202409,콜록노즈연질캡슐,(주)녹십자,정상,2022-06-10,"8800551027301,8806436066502,8800551027318,8806436066519",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate,202202409.0,완제의약품,신고,R,R05,R05X,R05X
202203176,콜록종합연질캡슐,(주)녹십자,정상,2022-08-02,"8800551027400,8806436066304,8800551027417,8806436066311",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride,202203176.0,완제의약품,신고,R,R05,R05X,R05X
202203177,콜록코프연질캡슐,(주)녹십자,정상,2022-08-02,"8800551027509,8806436066403,8800551027516,8806436066410",R05X,Acetaminophen/Guaifenesin/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride,202203177.0,완제의약품,신고,R,R05,R05X,R05X
202302414,콜록콜드시럽,(주)녹십자,정상,2023-08-11,"8806436066205,8806436066229,8806436066212",R05X,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine/Tipepidine Hibenzate,,완제의약품,신고,R,R05,R05X,R05X
202402790,콜록키즈이부펜시럽(이부프로펜),(주)녹십자,정상,2024-11-26,"8806436068001,8806436068018,8806436068025",M01AE01,Ibuprofen,,완제의약품,신고,M,M01,M01A,M01AE
202400752,콜록키즈펜시럽(아세트아미노펜),(주)녹십자,정상,2024-04-03,"8806436066908,8806436066922,8806436066915",N02BE01,Acetaminophen,,완제의약품,신고,N,N02,N02B,N02BE
202302626,콜맥노즈시럽,맥널티제약(주),정상,2023-09-04,"8806415030500,8806415030517,8806415030524",R06AB54,Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Dipotassium Glycyrrhizinate/Anhydrous Caffeine,,완제의약품,신고,R,R06,R06A,R06AB
200810999,"콜맥에스시럽(딸기향,포도향)",맥널티제약(주),정상,2008-11-14,"8806415008202,8806415008219,8806415008226,8806415008240,8806415008264,8806415008257,8806415008271",R05X,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride,200810999.0,완제의약품,신고,R,R05,R05X,R05X
200703086,콜민-에이시럽,영진약품(주),정상,2000-12-28,"8806424013600,8806424013617,8806424013624",R01BA53,Chlorpheniramine Maleate/Phenylephrine Hydrochloride,200703086.0,완제의약품,신고,R,R01,R01B,R01BA
200100837,콜민-에이정,영진약품(주),정상,2001-06-01,"8806424013709,8806424013716,8806424013723",R01BA53,Chlorpheniramine Maleate/Phenylephrine Hydrochloride,200100837.0,완제의약품,신고,R,R01,R01B,R01BA
201802693,콜민코연질캡슐,코스맥스파마(주),정상,2018-06-28,"8800540008908,8800551019306,8800540008922,8800551019313,8800540008915,8800551019320",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate,201802693.0,완제의약품,신고,R,R05,R05X,R05X
201802694,콜민코프연질캡슐,코스맥스파마(주),정상,2018-06-28,"8800540009004,8800551020708,8800540009011,8800551020715,8800540009028,8800551020722",R05X,Acetaminophen/Guaifenesin/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride,201802694.0,완제의약품,신고,R,R05,R05X,R05X
201802695,콜민콜드연질캡슐,코스맥스파마(주),정상,2018-06-28,"8800540009103,8800551020401,8800540009127,8800551020418,8800540009110,8800551020425",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride,201802695.0,완제의약품,신고,R,R05,R05X,R05X
200400635,콜벤에프캡슐(수출용),(주)마더스제약,정상,2004-08-25,"8806228009106,8806552011202,8806552011219",R05X,Acetaminophen/Anhydrous Caffeine/DL-Methylephedrine Hydrochloride/Cloperastine Hydrochloride/Thiamine Nitrate/Serratiopeptidase/Riboflavin/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
202004939,콜브론에이시럽,동국제약(주),정상,2020-07-08,"8806534047014,8806534046925,8806534047007,8806534046918,8806534046901",R05CB10,Acetylcysteine/Chlorpheniramine Maleate,202004939.0,완제의약품,신고,R,R05,R05C,R05CB
200402856,콜스롤연질캡슐,(주)씨엠지제약,정상,2004-02-26,"8806486016007,8806486016014,8806486016021,8806486016038,8806486016045,8806486016052",C10B,Safflower Oil/Tocopherol Acetate/Pyridoxine Hydrochloride,200402856.0,완제의약품,신고,C,C10,C10B,C10B
200710427,콜스탑연질캡슐,(주)알피바이오,정상,2007-09-12,"8806616015801,8806616015818",R05X,Acetaminophen/Guaifenesin/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate,200710427.0,완제의약품,신고,R,R05,R05X,R05X
201206362,콜싹에스캡슐(수출용),(주)마더스제약,정상,2012-08-02,8806228012502,R05X,Acetaminophen/Guaifenesin/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate/Anhydrous Caffeine,,완제의약품,신고,R,R05,R05X,R05X
201206361,콜싹에프캡슐(수출용),(주)마더스제약,정상,2012-08-02,8806228012403,R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate,,완제의약품,신고,R,R05,R05X,R05X
202400673,콜즈록나잘스프레이,(주)녹십자,정상,2024-03-27,"8806436066601,8806436066618",R01AB07,Oxymetazoline Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R01,R01A,R01AB
200003488,콜콜에스캡슐,조아제약(주),정상,2000-11-17,"8806446012902,8806446012919",R05FA,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin/Anhydrous Caffeine/Glycyrrhiza Extract Powder (14.3→1)/Ginseng Dried Extract (14.5→1)/Thiamine Nitrate/Riboflavin/Ascorbic Acid 97%,200003488.0,완제의약품,신고,R,R05,R05F,R05FA
200704918,콜콜코정,조아제약(주),정상,2007-04-27,"8806446013008,8806446013015,8806446013022",R01BA52,Triprolidine Hydrochloride Hydrate/Pseudoephedrine Hydrochloride,200704918.0,완제의약품,신고,R,R01,R01B,R01BA
200806462,콜콜코프캡슐,조아제약(주),정상,2008-06-12,"8806446017303,8806446017310",R05FA,Noscapine/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Carbinoxamine Maleate/Potassium Guaiacolsulfonate,200806462.0,완제의약품,신고,R,R05,R05F,R05FA
202006992,콜콜트로키,조아제약(주),정상,2020-10-14,"8806446041605,8806446041612",R02A,DL-Methylephedrine Hydrochloride/Noscapine/Potassium Guaiacolsulfonate/Cetylpyridinium Chloride Hydrate,202006992.0,완제의약품,신고,R,R02,R02A,R02A
201705245,콜콜펜시럽,주식회사제뉴원사이언스,정상,2017-07-05,"8806717057113,8806717057106",R05X,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine,,완제의약품,신고,R,R05,R05X,R05X
202000011,콜키퍼시럽,(유)한풍제약,정상,2020-01-02,"8806581078702,8806581078719,8806581078726",R05X,Galgeuntang Dried Extract (4→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate,202000011.0,완제의약품,신고,R,R05,R05X,R05X
202000087,콜키퍼키즈시럽,(유)한풍제약,정상,2020-01-07,"8806581078603,8806581078610,8806581078627",R05X,Galgeuntang Dried Extract (4→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate,202000087.0,완제의약품,신고,R,R05,R05X,R05X
201503969,콜펜시럽(수출용),주식회사제뉴원사이언스,정상,2015-06-18,"8806717047404,8806717047411",R05X,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin,,완제의약품,신고,R,R05,R05X,R05X
199701024,콜핀정(수출명:페러그립씨정),알리코제약(주),정상,1997-11-10,"8806560015308,8806560015315,8806560015322,8806560015339,8806560015346",R05X,Acetaminophen/Chlorpheniramine Maleate/Anhydrous Caffeine,199701024.0,완제의약품,신고,R,R05,R05X,R05X
200402580,콤비올에이정,신일제약(주),정상,2004-01-06,"8806538024608,8806538024615,8806538024622",R05X,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Thiamine Nitrate/Riboflavin/Ascorbic Acid,200402580.0,완제의약품,신고,R,R05,R05X,R05X
201403328,쾌락스정,(주)휴온스메디텍,정상,2014-07-23,"8806704006209,8806704006216,8806704006223",A06AB20,Magnesium Hydroxide/Ursodeoxycholic Acid/Aloe Dried Extract,201403328.0,완제의약품,신고,A,A06,A06A,A06AB
200502133,쾌이락큐정,미래바이오제약(주),정상,2005-04-27,"8806575010404,8806575010411,8806575010428,8806575010435,8806575010442,8806575010459,8806575010466,8806575010473",A06AB20,Magnesium Hydroxide/Ursodeoxycholic Acid/Aloe Extract,200502133.0,완제의약품,신고,A,A06,A06A,A06AB
202105472,쾌통정,원광제약(주),정상,2021-07-20,"8806626011800,8806626011817,8806626011824",A06AB52,Docusate Sodium/Senna Leaf Powder/Sennae Fructus Powder/Bisacodyl,,완제의약품,신고,A,A06,A06A,A06AB
200201706,쿨그린겔(케토프로펜),오스틴제약(주),정상,2002-03-07,"8806543028202,8806543028219",M02AA10,Ketoprofen,200201706.0,완제의약품,신고,M,M02,M02A,M02AA
202301952,쿨노즈에프연질캡슐(펙소페나딘염산염),(주)종근당,정상,2023-06-26,"8806433094102,8806433094119",R06AX26,Fexofenadine Hydrochloride,,완제의약품,신고,R,R06,R06A,R06AX
200903737,쿨드림연질캡슐(디펜히드라민염산염),(주)녹십자,정상,2009-05-27,"8806436036406,8806436036413",N05CM,Diphenhydramine Hydrochloride,200903737.0,완제의약품,신고,N,N05,N05C,N05CM
201900725,쿨락트암모늄로션12%(락트산암모늄액),주식회사제뉴원사이언스,정상,2019-01-30,"8806717059001,8806717059018",D02AX,Ammonium Lactate Solution,201900725.0,완제의약품,신고,D,D02,D02A,D02AX
202007665,쿨럭노즈시럽,경방신약(주),정상,2020-11-09,"8806613065502,8806613065519,8806613065526",R05X,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Anhydrous Caffeine,,완제의약품,신고,R,R05,R05X,R05X
202007808,쿨럭코프시럽,경방신약(주),정상,2020-11-12,"8806613065618,8806613065625,8806613065601",R05X,Acetaminophen/DL-Methylephedrine Hydrochloride/Pseudoephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine/Tipepidine Hibenzate,,완제의약품,신고,R,R05,R05X,R05X
202007781,쿨럭콜드시럽,경방신약(주),정상,2020-11-12,"8806613065717,8806613065724,8806613065700",R05X,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine/Tipepidine Hibenzate,202007781.0,완제의약품,신고,R,R05,R05X,R05X
200502054,쿨리브정,(주)팜젠사이언스,정상,2005-07-06,"8806701018809,8806701018816,8806701018823,8806701018830",A06AD,Magnesium Hydroxide/Ursodeoxycholic Acid/Aloe Extract,200502054.0,완제의약품,신고,A,A06,A06A,A06AD
201805184,쿨스탁필름형트로키(세틸피리디늄염화물),(주)경보제약,정상,2018-12-20,"8806650025903,8806650025927,8806650025910",R02AA06,Cetylpyridinium Chloride,201805184.0,완제의약품,신고,R,R02,R02A,R02AA
201107308,쿨스트립필름형트로키,(주)씨엘팜,정상,2011-09-29,"8806226000105,8806226000112,8806226000129,8806226000136,8806226000143,8806226000150",R02AA06,Cetylpyridinium Chloride,201107308.0,완제의약품,신고,R,R02,R02A,R02AA
201405228,쿨스펜겔(피록시캄),신일제약(주),정상,2014-11-07,"8806538050003,8806538050010",M02AA07,Piroxicam,201405228.0,완제의약품,신고,M,M02,M02A,M02AA
202401207,쿨시드크림,태극제약(주),정상,2024-05-20,"8806448067801,8806448067818",D04A,Dipotassium Glycyrrhizinate/Diphenhydramine/Dexpanthenol/Tocopherol Acetate,,완제의약품,신고,D,D04,D04A,D04A
200706255,쿨앤핫카타플라스마(수출명:Cold&Hot Pain Relief Patch)(수출용),(주)티디에스팜,정상,2007-05-30,"8806798006802,8806798006819,8806798006826,8806798006833,8806798006840,8806798006857,8806798006864",M02AX10,L-Menthol,,완제의약품,신고,M,M02,M02A,M02AX
202301915,쿨앤핫컴바인패치(수출용),신신제약(주),정상,2023-06-22,"8806438036503,8806438036510",M02AC,L-Menthol/Mentha Herb Oil/Methyl Salicylate/DL-Camphor/Benzyl Nicotinate/Vanillyl Nonylamide,,완제의약품,허가,M,M02,M02A,M02AC
201500877,쿨앤핫페인패치(수출용),신신제약(주),정상,2015-02-17,"8806438034806,8806438034813,8806438034912,8806438034714,8806438034707,8806438034905",M02AC,L-Menthol/Mentha Herb Oil/Methyl Salicylate/DL-Camphor/Zinc Oxide,,완제의약품,허가,M,M02,M02A,M02AC
201600528,쿨에버인후스프레이(포비돈요오드),신일제약(주),정상,2016-01-26,"8806538051604,8806538051611",R02AA15,Povidone Iodine,201600528.0,완제의약품,신고,R,R02,R02A,R02AA
201703045,쿼드케어연고,일양약품(주),정상,2017-06-02,"8806417053408,8806417053415",D06AX,Neomycin Sulfate/Polymyxin B Sulfate/Bacitracin Zinc/Pramoxine Hydrochloride,201703045.0,완제의약품,신고,D,D06,D06A,D06AX
199700050,"퀵솔연질캅셀(수출용)(수출명:VARO-GINSENG Soft Capsules,GIN-VITA Soft Capsules)",신풍제약(주),정상,1997-08-12,"8806485032107,8806485032114,8806485032121,8806485032138,8806485032145",A11JC,Fursultiamine/Pyridoxine Hydrochloride/Ascorbic Acid/Tocopherol Acetate/Gamma-Oryzanol/Ginseng Powder/Riboflavin Butyrate,,완제의약품,신고,A,A11,A11J,A11JC
201405849,퀵코플러스정(수출용),(주)테라젠이텍스,정상,2014-12-11,"8806985031006,8806985031013",R01BA53,Chlorpheniramine Maleate/Phenylephrine Hydrochloride,,완제의약품,신고,R,R01,R01B,R01BA
200201966,퀵콜-엑스정(수출용),(주)테라젠이텍스,정상,2002-09-16,"8806545018706,8806985005601,8806545018713,8806985005618",R05X,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate,,완제의약품,신고,R,R05,R05X,R05X
200201964,퀵콜-이정(수출용),(주)테라젠이텍스,정상,2002-09-16,"8806545018805,8806985005502",N02BE51,Acetaminophen/Thiamine Nitrate/Pyridoxine Hydrochloride/Cyanocobalamin,,완제의약품,신고,N,N02,N02B,N02BE
201802219,큐라민골드정,경남제약(주),정상,2018-05-29,"8806476035414,8806476035407",A11JA,Fursultiamine Hydrochloride/Tocopherol Acetate Powder 50%/Ascorbic Acid Granules 97%/Pyridoxine Hydrochloride/Riboflavin/Cyanocobalamin Powder 0.1%,201802219.0,완제의약품,신고,A,A11,A11J,A11JA
201104602,큐라스텐액(시트룰린말산염),대원제약(주),정상,2011-07-22,"8806718051202,8806718051219,8806718051226,8806718051233,8806718051240",A16AA,Citrulline Malate,201104602.0,완제의약품,신고,A,A16,A16A,A16AA
200604202,큐라실크림(테르비나핀염산염),(주)유한양행,정상,2006-05-19,"8806421023503,8806421023510",D01AE15,Terbinafine Hydrochloride,200604202.0,완제의약품,신고,D,D01,D01A,D01AE
201601522,큐락스정,(주)휴비스트제약,정상,2016-03-15,"8806288007500,8806288007517",A06AB52,Bisacodyl/Docusate Sodium,201601522.0,완제의약품,신고,A,A06,A06A,A06AB
201906374,큐르티손로션(히드로코르티손),주식회사큐엘파마,정상,2019-09-09,"8806734000901,8806734000918,8806734000925",D07AA02,Hydrocortisone,201906374.0,완제의약품,신고,D,D07,D07A,D07AA
202000372,큐립연고,동화약품(주),정상,2020-01-22,"8806427070907,8806427070914",A01AD,Tocopherol Acetate/Enoxolone/Pyridoxine Hydrochloride/Allantoin/Cetylpyridinium Chloride Hydrate,,완제의약품,허가,A,A01,A01A,A01AD
201907485,큐센400이부프로펜연질캡슐,삼성제약(주),정상,2019-10-28,"8806423081518,8806543054805,8806423081501,8806543054812,8806423088517,8806423088500",M01AE01,Ibuprofen,201907485.0,완제의약품,신고,M,M01,M01A,M01AE
201900682,큐센연질캡슐(나프록센),삼성제약(주),정상,2019-01-25,"8806423073803,8806543054706,8806423073810,8806543054713,8806423073827,8806543054720,8806423088418,8806423088401",M01AE02,Naproxen,201900682.0,완제의약품,신고,M,M01,M01A,M01AE
200902214,큐시드정,(주)유한양행,정상,2009-03-26,"8806421048308,8806717024009,8806421048315,8806717024016,8806421048322,8806421048339,8806717024023,8806421048346,8806717024030",A02AX,Ranitidine Hydrochloride/Magnesium Oxide/Magnesium Aluminosilicate/Magnesium Aluminium Hydrate,200902214.0,완제의약품,신고,A,A02,A02A,A02AX
201707159,큐아크네크림,광동제약(주),정상,2017-09-20,"8806418064304,8806418064311",D10AX,Ibuprofen Piconol/Isopropyl Methylphenol,201707159.0,완제의약품,신고,D,D10,D10A,D10AX
202007900,큐아크네플러스크림,광동제약(주),정상,2020-11-16,"8806418069903,8806418069910",D10AX,Ibuprofen Piconol/Isopropyl Methylphenol,202007900.0,완제의약품,신고,D,D10,D10A,D10AX
202400285,큐앤큐니트로푸라존거즈,큐앤큐팜(주),정상,2024-02-07,"8806810010107,8806810010114,8806810010121",D09AA03,Nitrofurazone,,완제의약품,허가,D,D09,D09A,D09AA
200800378,큐앤큐바셀린윤나거즈,큐앤큐팜(주),정상,2008-01-09,"8806810000603,8806810000719,8806810000818,8806810000610,8806810000917,8806810001013,8806810000702,8806810000801,8806810000900,8806810001006,8806810001815,8806810001617,8806810001716,8806810001600,8806810001709,8806810001808,8806810002614,8806810002515,8806810002416,8806810002317,8806810002218,8806810002010,8806810002119,8806810002713,8806810001914,8806810001907,8806810002003,8806810002102,8806810002201,8806810002300,8806810002409,8806810002508,8806810002607,8806810002706,8806810000627,8806810002812,8806810002805,8806810003215,8806810003116,8806810003611,8806810003512,8806810002911,8806810003017,8806810003413,8806810003710,8806810003314,8806810002904,8806810003000,8806810003109,8806810003208,8806810003307,8806810003406,8806810003505,8806810003604,8806810003703,8806810003819,8806810000726,8806810000825,8806810003802,8806810000924,8806810001020,8806810003123,8806810003130,8806810003147,8806810002621,8806810002638,8806810002645,8806810002652,8806810002720,8806810000733,8806810002737,8806810003222,8806810000634,8806810000641,8806810001921,8806810002126,8806810000740,8806810000757,8806810000832,8806810000849,8806810003154,8806810003161,8806810003178,8806810003185,8806810002669,8806810001624,8806810002522,8806810003529,8806810002324,8806810002225,8806810002027,8806810003826,8806810003628,8806810002423,8806810002928,8806810003024,8806810001723,8806810001822,8806810003420,8806810003727,8806810000931,8806810000948,8806810001037,8806810001044,8806810003321,8806810002829,8806810002676,8806810002683,8806810002690,8806810005417,8806810005912,8806810006018,8806810005905,8806810006001",D02AC,White Petrolatum,200800378.0,완제의약품,신고,D,D02,D02A,D02AC
200302822,큐앤큐포비돈스틱스왑(포비돈요오드),큐앤큐팜(주),정상,2003-01-16,"8806810000108,8806810000115,8806810000153,8806810000122,8806810000139,8806810000146,8806810000160,8806810000177,8806810000184,8806810000191,8806810005110,8806810005813,8806810005820,8806810005837,8806810005844,8806810005851,8806810005806,8806810005127,8806810005134,8806810005868,8806810005875,8806810005141,8806810005882,8806810009019,8806810009026,8806810009033,8806810009040,8806810009002",D08AG02,Povidone Iodine,200302822.0,완제의약품,신고,D,D08,D08A,D08AG
200901684,큐앤큐포비돈요오드스크랍(대),큐앤큐팜(주),정상,2009-03-04,"8806810001204,8806810001211,8806810001228,8806810001235,8806810001242,8806810001259,8806810001266,8806810001273",D08AG02,Povidone Iodine,200901684.0,완제의약품,신고,D,D08,D08A,D08AG
200901683,큐앤큐포비돈요오드탈지면볼(대),큐앤큐팜(주),정상,2009-03-04,"8806810001105,8806810001112,8806810001129,8806810001136,8806810001143,8806810001150,8806810001167,8806810001174,8806810009613,8806810009606,8806810009620,8806810009637",D08AG02,Povidone Iodine,200901683.0,완제의약품,신고,D,D08,D08A,D08AG
201900335,큐앤큐포비돈요오드프렙외용액,큐앤큐팜(주),정상,2019-01-22,"8806810008807,8806810008814,8806810008845,8806810008838,8806810008821",D08AG02,Povidone Iodine,,완제의약품,허가,D,D08,D08A,D08AG
200709598,큐앤큐포비돈탈지면볼(중)(포비돈요오드),큐앤큐팜(주),정상,2007-08-20,"8806810000504,8806810000511,8806810000528,8806810000535,8806810000542,8806810000559,8806810000566,8806810000573,8806810000580,8806810000597,8806810005318,8806810005325,8806810005332,8806810005349,8806810005356,8806810005363,8806810005370,8806810005387,8806810005394,8806810006810,8806810006827,8806810006834,8806810006841,8806810006858,8806810006865,8806810006872,8806810007619,8806810007626,8806810007633,8806810007640,8806810007657,8806810007664,8806810007671,8806810007688,8806810007695,8806810007602,8806810006889,8806810006896,8806810009118,8806810009125,8806810009132,8806810009149,8806810009156,8806810009163,8806810009170,8806810009187,8806810009194,8806810009811,8806810009828,8806810009835,8806810009842,8806810009859,8806810009866,8806810009873",D08AG02,Povidone Iodine,200709598.0,완제의약품,허가,D,D08,D08A,D08AG
200713754,큐앤큐포비돈탈지면볼(소),큐앤큐팜(주),정상,2007-12-28,"8806810000306,8806810000313,8806810000320,8806810000337,8806810000344,8806810000351,8806810000368,8806810000375,8806810000382,8806810000399,8806810005219,8806810005226,8806810005233,8806810005240,8806810005257,8806810005264,8806810005271,8806810005288,8806810005295,8806810006612,8806810006629,8806810006636,8806810006643,8806810006650,8806810006667,8806810006674,8806810006681,8806810006698,8806810006711,8806810007817,8806810007824,8806810007831,8806810007848,8806810007855,8806810007862,8806810007879,8806810007886,8806810007893,8806810007916,8806810007923,8806810007930,8806810007947,8806810007954,8806810007800,8806810007961,8806810007978,8806810007985,8806810007992,8806810009712,8806810009736,8806810009743,8806810009750,8806810009767,8806810009774,8806810009781",D08AG02,Povidone Iodine,200713754.0,완제의약품,허가,D,D08,D08A,D08AG
200404292,큐앤큐헥시딘스크랍,큐앤큐팜(주),정상,2004-07-23,"8806810000405,8806810000412,8806810000429,8806810000436,8806810000443,8806810000450,8806810000467,8806810000474",D08AC02,Chlorhexidine Gluconate Solution,200404292.0,완제의약품,신고,D,D08,D08A,D08AC
201801370,큐앤큐헥시딘스틱스왑액,큐앤큐팜(주),정상,2018-03-28,"8806810008609,8806810008616,8806810008715,8806810008623,8806810008630,8806810008647,8806810008722,8806810008739,8806810008746,8806810008708",D08AC02,Chlorhexidine Gluconate Solution,201801370.0,완제의약품,허가,D,D08,D08A,D08AC
